Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-02-17 00:00:00-05:00,114.69999694824219,116.58000183105469,114.04000091552734,116.02999877929688,2337300,0.0,0.0
2020-02-24 00:00:00-05:00,114.51000213623047,116.55000305175781,105.2699966430664,107.4800033569336,12772000,0.0,0.0
2020-03-02 00:00:00-05:00,108.58000183105469,119.79000091552734,107.91999816894531,117.69000244140625,11684700,0.0,0.0
2020-03-09 00:00:00-04:00,109.95999908447266,119.83000183105469,108.3499984741211,116.62000274658203,13299800,0.0,0.0
2020-03-16 00:00:00-04:00,105.83999633789062,120.5,100.0,100.1500015258789,16456400,0.0,0.0
2020-03-23 00:00:00-04:00,102.22000122070312,117.48999786376953,100.3499984741211,111.69999694824219,12683600,0.0,0.0
2020-03-30 00:00:00-04:00,113.87999725341797,123.91000366210938,112.88999938964844,118.48999786376953,13131600,0.0,0.0
2020-04-06 00:00:00-04:00,120.6500015258789,123.69999694824219,117.19999694824219,119.4000015258789,7670100,0.0,0.0
2020-04-13 00:00:00-04:00,118.6500015258789,127.2699966430664,117.2699966430664,124.44000244140625,16756500,0.0,0.0
2020-04-20 00:00:00-04:00,124.23999786376953,128.0800018310547,123.11000061035156,127.87999725341797,8945800,0.0,0.0
2020-04-27 00:00:00-04:00,128.22000122070312,129.33999633789062,118.01000213623047,122.6500015258789,7021900,0.0,0.0
2020-05-04 00:00:00-04:00,123.61000061035156,130.77999877929688,122.86000061035156,129.85000610351562,7225700,0.0,0.0
2020-05-11 00:00:00-04:00,130.0,135.02000427246094,128.55999755859375,132.5399932861328,7986800,0.0,0.0
2020-05-18 00:00:00-04:00,133.25,149.27999877929688,130.25,140.50999450683594,22628800,0.0,0.0
2020-05-25 00:00:00-04:00,142.44000244140625,142.75,126.55999755859375,136.1699981689453,18089000,0.0,0.0
2020-06-01 00:00:00-04:00,135.6199951171875,136.58999633789062,124.86000061035156,128.91000366210938,12775100,0.0,0.0
2020-06-08 00:00:00-04:00,127.23999786376953,139.4199981689453,125.77999877929688,134.0,11298600,0.0,0.0
2020-06-15 00:00:00-04:00,134.13999938964844,142.9499969482422,133.8800048828125,142.61000061035156,9529100,0.0,0.0
2020-06-22 00:00:00-04:00,141.97999572753906,145.4199981689453,137.30999755859375,141.17999267578125,8693700,0.0,0.0
2020-06-29 00:00:00-04:00,141.92999267578125,146.08999633789062,136.80999755859375,144.39999389648438,8270900,0.0,0.0
2020-07-06 00:00:00-04:00,145.0,154.8800048828125,144.33999633789062,153.91000366210938,8023600,0.0,0.0
2020-07-13 00:00:00-04:00,154.4600067138672,155.99000549316406,144.13999938964844,150.5800018310547,6297100,0.0,0.0
2020-07-20 00:00:00-04:00,151.13999938964844,156.67999267578125,148.8800048828125,156.02000427246094,4952800,0.0,0.0
2020-07-27 00:00:00-04:00,157.16000366210938,164.11000061035156,155.9199981689453,164.02000427246094,5280400,0.0,0.0
2020-08-03 00:00:00-04:00,165.63999938964844,180.61000061035156,164.25,174.9600067138672,12250300,0.0,0.0
2020-08-10 00:00:00-04:00,175.10000610351562,175.52000427246094,165.33999633789062,173.41000366210938,5946200,0.0,0.0
