Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-02-01 00:00:00-05:00,27.0,56.380001068115234,19.309999465942383,45.9900016784668,708644000,0.0,0.0
2020-05-01 00:00:00-04:00,48.709999084472656,95.20999908447266,46.130001068115234,74.0999984741211,1730803900,0.0,0.0
2020-08-01 00:00:00-04:00,74.9800033569336,81.37000274658203,54.209999084472656,67.47000122070312,636098100,0.0,0.0
2020-11-01 00:00:00-04:00,68.0199966430664,185.97999572753906,66.55000305175781,173.16000366210938,1531761300,0.0,0.0
2021-02-01 00:00:00-05:00,173.02999877929688,189.25999450683594,117.34100341796875,178.82000732421875,611181800,0.0,0.0
2021-05-01 00:00:00-04:00,183.89999389648438,362.0,143.55999755859375,353.6000061035156,814786400,0.0,0.0
2021-08-01 00:00:00-04:00,360.0,497.489990234375,293.5799865722656,345.2099914550781,1007746200,0.0,0.0
2021-11-01 00:00:00-04:00,334.989990234375,376.6499938964844,138.1699981689453,169.3300018310547,769615700,0.0,0.0
2022-02-01 00:00:00-05:00,175.1999969482422,188.0,122.01000213623047,134.41000366210938,437991200,0.0,0.0
2022-05-01 00:00:00-04:00,134.8699951171875,180.72999572753906,115.61000061035156,164.08999633789062,348999000,0.0,0.0
2022-08-01 00:00:00-04:00,163.85000610351562,197.44000244140625,115.02999877929688,150.3300018310547,324676900,0.0,0.0
2022-11-01 00:00:00-04:00,154.77000427246094,217.25,135.08999633789062,176.05999755859375,320605000,0.0,0.0
2023-02-01 00:00:00-05:00,174.6999969482422,178.74000549316406,129.02000427246094,132.88999938964844,217089200,0.0,0.0
2023-05-01 00:00:00-04:00,132.0,142.7899932861328,117.05000305175781,117.66000366210938,201696900,0.0,0.0
2023-08-01 00:00:00-04:00,117.0,118.06999969482422,71.55000305175781,75.95999908447266,267702300,0.0,0.0
2023-11-01 00:00:00-04:00,75.22000122070312,115.97000122070312,62.54999923706055,101.05000305175781,311819700,0.0,0.0
2024-02-01 00:00:00-05:00,100.9000015258789,115.88999938964844,84.05999755859375,110.30999755859375,234517900,0.0,0.0
2024-05-01 00:00:00-04:00,111.11000061035156,170.47000122070312,109.0,119.22000122070312,246056500,0.0,0.0
2024-08-01 00:00:00-04:00,99.58000183105469,102.9000015258789,52.2599983215332,54.36000061035156,334881100,0.0,0.0
2024-11-01 00:00:00-04:00,54.4900016784668,56.69499969482422,31.940000534057617,39.41999816894531,630079800,0.0,0.0
2025-02-01 00:00:00-05:00,38.209999084472656,38.650001525878906,29.25,35.900001525878906,162799900,0.0,0.0
