Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-02-01 00:00:00-05:00,29.393050959498705,31.10732337244061,13.800865389566509,21.466943740844727,853629100,0.38,0.0
2020-05-01 00:00:00-04:00,21.104929135929556,30.862912932860976,19.613450319113237,24.263357162475586,1005857200,0.0,0.0
2020-08-01 00:00:00-04:00,24.429074862139366,37.07253419734163,24.19511745988523,33.66065216064453,924285300,0.0,0.0
2020-11-01 00:00:00-04:00,34.23580115994979,55.53569741436826,33.368208817604426,49.404056549072266,1283441400,0.0,0.0
2021-02-01 00:00:00-05:00,50.16442149090141,61.84280775575627,48.107543102893956,55.7794075012207,1279004000,0.0,0.0
2021-05-01 00:00:00-04:00,56.1498418609608,62.681164907280646,51.304970753507654,55.40897750854492,971913100,0.0,0.0
2021-08-01 00:00:00-04:00,55.92562251004276,57.855772571586925,45.884941319347604,53.05964279174805,1166145800,0.0,0.0
2021-11-01 00:00:00-04:00,53.46906771988552,65.51788682722834,48.00031098479271,51.402442932128906,1250692400,0.0,0.0
2022-02-01 00:00:00-05:00,51.519425862175915,54.15145033048676,36.370669917997844,36.955562591552734,1152046800,0.0,0.0
2022-05-01 00:00:00-04:00,36.721604285778966,40.20172805928008,29.566400566066797,35.347103118896484,1013702100,0.0,0.0
2022-08-01 00:00:00-04:00,35.15213617159663,41.29352337703744,30.326759182087258,38.26182174682617,968467300,0.09,0.0
2022-11-01 00:00:00-04:00,39.00380001668352,40.62570517283766,31.773638591591702,38.417572021484375,867539600,0.09,0.0
2023-02-01 00:00:00-05:00,38.630309572453655,42.72345792933748,31.178429376278526,32.35349655151367,905656600,0.09,0.0
2023-05-01 00:00:00-04:00,33.37111696466608,40.280902081825474,30.917358364322986,37.66028594970703,874755500,0.09,0.0
2023-08-01 00:00:00-04:00,37.44035766456027,37.75531304674793,26.367696949813176,27.755470275878906,904921000,0.09,0.0
2023-11-01 00:00:00-04:00,28.353544887632932,39.229148181033345,25.955385339162568,38.291595458984375,1295257700,0.09,0.0
2024-02-01 00:00:00-05:00,38.777052806253664,45.69516189680374,37.21330053571855,44.07202911376953,1019391500,0.12,0.0
2024-05-01 00:00:00-04:00,44.17279834212154,50.12868126465478,41.95919564364449,43.99412155151367,889165900,0.12,0.0
2024-08-01 00:00:00-04:00,44.45852245786966,54.042933389270836,38.77555552397071,50.519691467285156,846298900,0.12,0.0
2024-11-01 00:00:00-04:00,51.03503511353564,61.10235665256573,47.65265139100048,49.34883117675781,704844700,0.12,0.0
2025-02-01 00:00:00-05:00,46.5,49.22999954223633,46.2599983215332,47.79999923706055,121675300,0.0,0.0
