Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-02-21 00:00:00-05:00,296.739501567324,299.2233814117074,295.33197714208995,296.1783447265625,2239000,0.0,0.0
2020-02-26 00:00:00-05:00,282.9310669833343,286.38088503990895,280.290810722653,281.219970703125,2236000,0.0,0.0
2020-03-02 00:00:00-05:00,270.87053063026354,284.73420691971546,268.0554811955708,284.3938293457031,7563800,0.0,0.0
2020-03-12 00:00:00-04:00,257.9912544568235,271.96532288837477,254.2194469089769,257.448486328125,7307600,0.0,0.0
2020-03-17 00:00:00-04:00,265.86597554855894,282.5998950790612,263.38209534296936,282.4158935546875,7170600,0.0,0.0
2020-03-27 00:00:00-04:00,264.1457055252856,269.99658418390794,260.649872625279,261.56982421875,4250400,0.0,0.0
2020-04-01 00:00:00-04:00,259.75750181565905,265.6819919440447,258.4143804361509,263.8236999511719,3745800,0.0,0.0
2020-04-06 00:00:00-04:00,269.5457212578459,281.0359035999212,266.39029514964597,280.6955261230469,5272500,0.0,0.0
2020-04-16 00:00:00-04:00,289.5363838923703,296.80399608604586,287.0617117849803,295.81964111328125,3940000,0.0,0.0
2020-04-21 00:00:00-04:00,286.2336717622085,286.92363526325227,275.3874376648876,277.20892333984375,3833000,0.7,0.0
2020-05-01 00:00:00-04:00,278.2573125736463,281.0603631778367,276.78202130097554,278.38641357421875,2525400,0.0,0.0
2020-05-06 00:00:00-04:00,285.7628243017649,286.7955196877514,282.6462790655165,284.8131103515625,2406700,0.0,0.0
2020-05-11 00:00:00-04:00,281.8164638282276,287.5239494818185,281.22633604267446,286.140869140625,1865900,0.0,0.0
2020-05-21 00:00:00-04:00,281.0325695171129,281.26308278988944,277.7684936957255,278.432373046875,2492100,0.0,0.0
2020-05-26 00:00:00-04:00,282.1575750112086,282.978187919767,279.8708724081159,281.0418701171875,3234600,0.0,0.0
2020-06-05 00:00:00-04:00,288.7225640510494,289.1835907165699,283.3377759744307,287.717529296875,4375600,0.0,0.0
2020-06-10 00:00:00-04:00,282.59094141314665,284.5733506322169,281.8256213191768,283.3746643066406,2713700,0.0,0.0
2020-06-15 00:00:00-04:00,273.89587565916565,274.83638787657696,270.9360929405081,274.0157470703125,3266800,0.0,0.0
2020-06-25 00:00:00-04:00,273.90511907233673,277.67631325244304,272.37450739635403,277.1046447753906,2274300,0.0,0.0
2020-06-30 00:00:00-04:00,277.547274755764,280.87587368513033,276.7450928814329,279.5757751464844,2391700,0.0,0.0
2020-07-10 00:00:00-04:00,300.58937025165335,301.8802392200595,297.9246227571997,300.80145263671875,2484100,0.0,0.0
2020-07-15 00:00:00-04:00,302.5256711435395,303.6505772124919,300.2389689974702,301.23480224609375,1770700,0.0,0.0
2020-07-20 00:00:00-04:00,299.5658791408802,301.91710355701315,297.5096903646998,301.0596008300781,1863300,0.0,0.0
2020-07-30 00:00:00-04:00,298.17733610182273,301.6517223150569,297.53974867015256,300.1455383300781,1390300,0.7,0.0
2020-08-04 00:00:00-04:00,304.52554850329005,314.00617456431723,303.9341796480675,313.97845458984375,3933300,0.0,0.0
2020-08-14 00:00:00-04:00,310.965994470808,313.026605966246,310.10664731505994,310.7349853515625,1522900,0.0,0.0
2020-08-19 00:00:00-04:00,315.20734800982245,315.9650647596917,314.12624102223447,315.0040588378906,1730100,0.0,0.0
2020-08-24 00:00:00-04:00,318.8942768891674,319.81831354537803,316.1221669205354,317.9887390136719,1461500,0.0,0.0
2020-09-03 00:00:00-04:00,335.48998864217435,336.0444162643765,319.2731287394022,321.8419494628906,3630400,0.0,0.0
2020-09-08 00:00:00-04:00,317.72073082476516,318.7187061119426,312.49068045497324,313.1190185546875,2144300,0.0,0.0
2020-09-18 00:00:00-04:00,314.3573272552298,315.29983462931085,306.0409961447673,310.43939208984375,3409300,0.0,0.0
2020-09-23 00:00:00-04:00,321.56471270812756,321.79572184082014,317.9240065209433,318.4507141113281,3577100,0.0,0.0
2020-09-28 00:00:00-04:00,317.6469250287933,323.2003674694382,317.03705730764756,323.061767578125,3459200,0.0,0.0
2020-10-08 00:00:00-04:00,337.08852784781465,338.16966303727355,334.27022760250566,337.35650634765625,1793100,0.0,0.0
2020-10-13 00:00:00-04:00,349.6739037228729,353.2499204555974,347.8812706621271,351.76220703125,1823300,0.0,0.0
2020-10-23 00:00:00-04:00,347.0773617619991,347.91823842278075,345.1830980773903,346.14410400390625,1108000,0.0,0.0
2020-10-28 00:00:00-04:00,339.4262899556322,344.12041081902015,336.9683778634153,337.236328125,1908300,0.7,0.0
2020-11-02 00:00:00-05:00,335.34769507198536,338.53249128942196,333.94970961361196,337.3567199707031,1646300,0.0,0.0
2020-11-12 00:00:00-05:00,348.98490985164835,350.17918721205314,345.79084655394877,347.8368835449219,1535900,0.0,0.0
2020-11-17 00:00:00-05:00,358.58562339739757,359.65956904558243,353.46588255736117,353.58624267578125,3299100,0.0,0.0
2020-11-27 00:00:00-05:00,361.49264279267334,361.6870837074957,358.9836995091604,359.57623291015625,1329400,10.0,0.0
2020-12-02 00:00:00-05:00,366.2206234636934,367.5602151792317,362.5153852045497,364.3489990234375,2212800,0.0,0.0
2020-12-07 00:00:00-05:00,355.5800120812026,357.69866267231583,354.04091490469887,354.68695068359375,2652900,0.0,0.0
2020-12-17 00:00:00-05:00,351.77020533499126,352.4447416968765,349.62305447250344,351.7987060546875,2314200,0.0,0.0
2020-12-22 00:00:00-05:00,345.91780847239676,346.5448532857817,342.6020701867578,343.951171875,2105500,0.0,0.0
2021-01-06 00:00:00-05:00,355.1524924619581,357.03359830093126,351.19071772159435,351.542236328125,2661400,0.0,0.0
2021-01-11 00:00:00-05:00,350.1741936784853,352.47335880307315,345.6898953393591,345.8324279785156,2562500,0.0,0.0
2021-01-21 00:00:00-05:00,343.25770597699403,345.8133774364648,341.96563438078033,344.68280029296875,2121600,0.0,0.0
2021-01-26 00:00:00-05:00,342.2126075522653,347.6279477267314,340.9585177879669,346.75390625,1807000,0.7,0.0
2021-02-05 00:00:00-05:00,339.41377936093005,339.6993784414139,337.0815466500844,338.1001281738281,2165600,0.0,0.0
2021-02-10 00:00:00-05:00,343.6498289534798,343.6498289534798,338.05242542931325,339.0043640136719,2162400,0.0,0.0
2021-02-25 00:00:00-05:00,324.46831101063685,326.5149734010831,317.3287707759193,317.8523254394531,3618100,0.0,0.0
2021-03-02 00:00:00-05:00,317.6524167870935,318.60435545610676,312.63571045970434,312.67376708984375,4660100,0.0,0.0
2021-03-12 00:00:00-05:00,312.3311042199117,315.6914467865769,309.95125738655497,315.2250061035156,3182100,0.0,0.0
2021-03-17 00:00:00-04:00,310.3320869447361,314.61581207127387,308.5424371326211,313.3687744140625,2672400,0.0,0.0
2021-03-22 00:00:00-04:00,312.66428203498106,320.0132500644262,312.41676867322184,318.4139709472656,4064900,0.0,0.0
2021-04-01 00:00:00-04:00,335.5964868989293,340.1467528512511,334.73021917138954,337.8811340332031,2938600,0.0,0.0
2021-04-06 00:00:00-04:00,342.5075369466027,345.3633530825139,341.745997597372,342.8121643066406,2142000,0.0,0.0
2021-04-16 00:00:00-04:00,351.93177339554865,354.8827603293303,350.8655775749469,352.9027404785156,2249200,0.0,0.0
2021-04-21 00:00:00-04:00,353.74996014880395,356.57721951986656,353.6167038245259,356.11077880859375,1531800,0.0,0.0
2021-04-26 00:00:00-04:00,355.9299379701387,355.9299379701387,350.51340347139694,350.8085021972656,2059700,0.79,0.0
2021-05-06 00:00:00-04:00,356.01498699132577,365.31627078900846,356.01498699132577,365.1445617675781,2641400,0.0,0.0
2021-05-11 00:00:00-04:00,361.85329858954657,363.38921790825646,358.69563456115384,360.7752990722656,1859700,0.0,0.0
2021-05-21 00:00:00-04:00,367.3291671776537,367.61537800649415,362.92179407659603,363.1984558105469,1706600,0.0,0.0
2021-05-26 00:00:00-04:00,368.1018090937212,369.90484086098155,367.3004713459682,367.87286376953125,1648000,0.0,0.0
2021-06-10 00:00:00-04:00,362.7691072998777,365.71689504395914,362.0250058218872,365.3830261230469,1404000,0.0,0.0
2021-06-15 00:00:00-04:00,366.09854732937805,366.8044816189046,363.99978442390244,366.24163818359375,1252000,0.0,0.0
2021-06-25 00:00:00-04:00,374.88465632309345,376.39192843368454,373.2438133465416,376.3537902832031,2056100,0.0,0.0
2021-06-30 00:00:00-04:00,379.6544946627532,382.03943883881067,376.82117981707347,377.4603576660156,2031700,0.0,0.0
2021-07-15 00:00:00-04:00,391.5697624114613,393.22970376169604,389.1085122283545,392.8671875,1894100,0.0,0.0
2021-07-20 00:00:00-04:00,394.9467784100007,398.8294747404483,393.84970984814646,397.08367919921875,2045400,0.79,0.0
