Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-12-23 09:30:00-05:00,315.6499938964844,317.2184143066406,313.3999938964844,313.44500732421875,1054305,0.0,0.0
2024-12-23 11:00:00-05:00,313.44500732421875,316.1600036621094,313.3500061035156,315.8900146484375,3754093,0.0,0.0
2024-12-23 12:30:00-05:00,315.80999755859375,316.6300048828125,315.496337890625,316.2449951171875,561136,0.0,0.0
2024-12-23 14:00:00-05:00,316.29998779296875,316.6400146484375,315.8800048828125,316.5299987792969,442817,0.0,0.0
2024-12-23 15:30:00-05:00,316.5299987792969,317.9700012207031,316.44000244140625,317.1000061035156,653845,0.0,0.0
2024-12-24 09:30:00-05:00,318.1700134277344,320.8500061035156,317.2799987792969,320.7699890136719,885067,0.0,0.0
2024-12-24 11:00:00-05:00,320.739990234375,321.5400085449219,320.17999267578125,321.30999755859375,704569,0.0,0.0
2024-12-24 12:30:00-05:00,321.25,321.3699951171875,320.4100036621094,320.55999755859375,192475,0.0,0.0
2024-12-26 09:30:00-05:00,319.7699890136719,320.82000732421875,319.4599914550781,320.1700134277344,672347,0.0,0.0
2024-12-26 11:00:00-05:00,320.1748962402344,321.45001220703125,320.1400146484375,321.07000732421875,315924,0.0,0.0
2024-12-26 12:30:00-05:00,321.05499267578125,321.3500061035156,320.7117919921875,321.1449890136719,279283,0.0,0.0
2024-12-26 14:00:00-05:00,321.1000061035156,321.260009765625,320.44000244140625,320.9599914550781,325232,0.0,0.0
2024-12-26 15:30:00-05:00,320.92999267578125,321.1199951171875,320.5,320.9100036621094,317299,0.0,0.0
2024-12-27 09:30:00-05:00,319.2699890136719,321.5,318.66009521484375,318.8599853515625,753322,0.0,0.0
2024-12-27 11:00:00-05:00,318.82000732421875,319.6499938964844,317.70001220703125,318.0885925292969,364741,0.0,0.0
2024-12-27 12:30:00-05:00,318.1700134277344,319.1700134277344,317.55999755859375,318.9800109863281,390971,0.0,0.0
2024-12-27 14:00:00-05:00,318.94000244140625,319.6700134277344,318.2300109863281,318.5050048828125,339458,0.0,0.0
2024-12-27 15:30:00-05:00,318.4549865722656,319.5199890136719,318.0199890136719,319.07000732421875,573065,0.0,0.0
2024-12-30 09:30:00-05:00,314.67999267578125,315.5,313.2300109863281,314.7799987792969,864238,0.0,0.0
2024-12-30 11:00:00-05:00,314.7850036621094,316.55999755859375,314.6099853515625,316.239990234375,436886,0.0,0.0
2024-12-30 12:30:00-05:00,316.1700134277344,317.1099853515625,316.0299987792969,316.9200134277344,351337,0.0,0.0
2024-12-30 14:00:00-05:00,316.8999938964844,317.04998779296875,315.95001220703125,315.95001220703125,481141,0.0,0.0
2024-12-30 15:30:00-05:00,315.95001220703125,316.6589050292969,315.32000732421875,315.3500061035156,455404,0.0,0.0
2024-12-31 09:30:00-05:00,316.1199951171875,317.6600036621094,315.4200134277344,316.7900085449219,636286,0.0,0.0
2024-12-31 11:00:00-05:00,316.7900085449219,316.7900085449219,315.4599914550781,315.9100036621094,435940,0.0,0.0
2024-12-31 12:30:00-05:00,315.80999755859375,316.95001220703125,315.510009765625,316.0,455114,0.0,0.0
2024-12-31 14:00:00-05:00,316.010009765625,316.6600036621094,315.1900939941406,316.6199951171875,492290,0.0,0.0
2024-12-31 15:30:00-05:00,316.625,316.7049865722656,315.6099853515625,316.32000732421875,736400,0.0,0.0
2025-01-02 09:30:00-05:00,318.0299987792969,319.67999267578125,316.0,316.3999938964844,1233872,0.0,0.0
2025-01-02 11:00:00-05:00,316.3800048828125,316.55999755859375,314.0299987792969,314.1099853515625,579475,0.0,0.0
2025-01-02 12:30:00-05:00,314.010009765625,314.0150146484375,312.4100036621094,313.0801086425781,555379,0.0,0.0
2025-01-02 14:00:00-05:00,313.1449890136719,314.9100036621094,313.0899963378906,314.6700134277344,552968,0.0,0.0
2025-01-02 15:30:00-05:00,314.70001220703125,315.3500061035156,313.9800109863281,314.489990234375,744209,0.0,0.0
2025-01-03 09:30:00-05:00,314.17999267578125,315.9200134277344,312.010009765625,314.3699951171875,1304381,0.0,0.0
2025-01-03 11:00:00-05:00,314.3800048828125,314.45001220703125,312.9032897949219,314.0,502159,0.0,0.0
2025-01-03 12:30:00-05:00,314.07000732421875,315.1099853515625,313.94500732421875,314.739990234375,398390,0.0,0.0
2025-01-03 14:00:00-05:00,314.7349853515625,315.25,314.3999938964844,315.0799865722656,471672,0.0,0.0
2025-01-03 15:30:00-05:00,315.0400085449219,315.17999267578125,314.32501220703125,314.9100036621094,459483,0.0,0.0
2025-01-06 09:30:00-05:00,314.760009765625,315.05841064453125,312.2200012207031,314.2200012207031,1573295,0.0,0.0
2025-01-06 11:00:00-05:00,314.2099914550781,315.3900146484375,313.67010498046875,314.6000061035156,1059526,0.0,0.0
2025-01-06 12:30:00-05:00,314.6099853515625,314.7799987792969,312.70001220703125,313.2225036621094,760896,0.0,0.0
2025-01-06 14:00:00-05:00,313.17999267578125,313.42999267578125,312.07000732421875,312.9649963378906,1002785,0.0,0.0
2025-01-06 15:30:00-05:00,313.0,313.2842102050781,312.4100036621094,313.05999755859375,788925,0.0,0.0
2025-01-07 09:30:00-05:00,312.8900146484375,314.70001220703125,311.80999755859375,314.70001220703125,995731,0.0,0.0
2025-01-07 11:00:00-05:00,314.7699890136719,315.19000244140625,312.75,312.9100036621094,812806,0.0,0.0
